,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Coordinates,Latitude,Longitude
1130,1000.0,2,2.0,Semi-Furnished,"Punjabi Bagh Enclave, Madipur, Punjabi Bagh",1.0,7800000,Ready_to_move,Resale,Apartment,,,
1131,900.0,2,2.0,Semi-Furnished,"Bhagwan Das Nagar, Punjabi Bagh",1.0,15000000,Ready_to_move,Resale,Builder_Floor,,,
1132,1800.0,3,3.0,Furnished,Punjabi Bagh East,1.0,27500000,Ready_to_move,Resale,Builder_Floor,"Punjabi Bagh, West Delhi, Delhi, India",28.668945,77.1324614
1133,17010.0,3,3.0,Semi-Furnished,Punjabi Bagh West,2.0,25000000,Ready_to_move,Resale,Builder_Floor,"Punjabi Bagh West, North West Delhi, Delhi, India",28.6703201,77.1420875
1134,2340.0,4,4.0,Semi-Furnished,Punjabi Bagh East,1.0,26000000,Ready_to_move,Resale,Builder_Floor,"Punjabi Bagh, West Delhi, Delhi, India",28.668945,77.1324614
1135,1350.0,3,3.0,Unfurnished,Punjabi Bagh East,1.0,23500000,Ready_to_move,Resale,Apartment,"Punjabi Bagh, West Delhi, Delhi, India",28.668945,77.1324614
1136,464.0,3,1.0,Unfurnished,"Bhagwan Das Nagar, Punjabi Bagh",1.0,4200000,Ready_to_move,Resale,Builder_Floor,,,
1137,954.0,2,2.0,Unfurnished,Punjabi Bagh East,1.0,10000000,Ready_to_move,Resale,Builder_Floor,"Punjabi Bagh, West Delhi, Delhi, India",28.668945,77.1324614
1138,1155.0,2,2.0,Semi-Furnished,"Pal Mohan Apartments, Punjabi Bagh",1.0,18500000,Ready_to_move,Resale,Builder_Floor,,,
1139,700.0,2,2.0,Unfurnished,Alaknanda,,16500000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1140,980.0,2,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,13800000,Ready_to_move,Resale,Apartment,,,
1141,1350.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,21000000,Ready_to_move,Resale,Apartment,"Narmada Apartment, Alaknanda Road, Greater Kailash II, South East Delhi, Delhi, SUNPAT HOUSE VILLAGE, India",28.5279858,77.2482354
1142,1800.0,3,3.0,Semi-Furnished,"Gangotri Enclave, Alaknanda",2.0,22500000,Ready_to_move,Resale,Apartment,,,
1143,968.7510000000001,2,2.0,Semi-Furnished,"Aravali Apartments, Alaknanda",2.0,15000000,Ready_to_move,Resale,Apartment,,,
1144,1250.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000,Ready_to_move,New_Property,Apartment,"Narmada Apartment, Alaknanda Road, Greater Kailash II, South East Delhi, Delhi, SUNPAT HOUSE VILLAGE, India",28.5279858,77.2482354
1145,1800.0,3,3.0,Furnished,"Aravali Apartments, Alaknanda",2.0,20000000,Ready_to_move,New_Property,Apartment,,,
1146,1400.0,3,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,26000000,Ready_to_move,Resale,Builder_Floor,,,
1147,1000.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,19500000,Ready_to_move,Resale,Apartment,"Narmada Apartment, Alaknanda Road, Greater Kailash II, South East Delhi, Delhi, SUNPAT HOUSE VILLAGE, India",28.5279858,77.2482354
1148,1800.0,4,2.0,Semi-Furnished,"Tara Apartment, Alaknanda",1.0,21500000,Ready_to_move,Resale,Apartment,"Tara Apartment, Guru Ravidas Marg, DDA Flats, Kalkaji, South East Delhi, Delhi, 110062, India",28.5226506,77.25542
1149,1500.0,3,3.0,Unfurnished,Alaknanda,1.0,26500000,Ready_to_move,New_Property,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1150,1600.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000,Ready_to_move,Resale,Apartment,"Narmada Apartment, Alaknanda Road, Greater Kailash II, South East Delhi, Delhi, SUNPAT HOUSE VILLAGE, India",28.5279858,77.2482354
1151,1400.0,3,3.0,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.0,18000000,Ready_to_move,Resale,Apartment,,,
1152,1400.0,3,2.0,Unfurnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1153,2700.0,4,4.0,Unfurnished,Greater Kailash 4 Nri Colony,2.0,36500000,Ready_to_move,Resale,Builder_Floor,,,
1154,1100.0,2,2.0,Unfurnished,Alaknanda,2.0,15000000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1155,1200.0,2,2.0,Semi-Furnished,Alaknanda,2.0,17500000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1156,1400.0,2,2.0,Semi-Furnished,Alaknanda,2.0,14000000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1157,1500.0,3,3.0,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2.0,21000000,Ready_to_move,Resale,Apartment,,,
1158,1320.0,3,2.0,Unfurnished,Alaknanda,2.0,15600000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1159,1300.0,3,3.0,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2.0,19000000,Ready_to_move,Resale,Apartment,,,
1160,1150.0,2,2.0,Unfurnished,"Narmada Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment,"Narmada Apartment, Alaknanda Road, Greater Kailash II, South East Delhi, Delhi, SUNPAT HOUSE VILLAGE, India",28.5279858,77.2482354
1161,1440.0,3,3.0,Unfurnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1162,1400.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment,,,
1163,450.0,1,1.0,Semi-Furnished,Alaknanda,1.0,3000000,Ready_to_move,Resale,Builder_Floor,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1164,1300.0,2,2.0,Semi-Furnished,"Yamuna Apartment, Alaknanda",1.0,15000000,Ready_to_move,Resale,Apartment,,,
1165,1200.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,14300000,Ready_to_move,Resale,Apartment,,,
1166,1300.0,3,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,18500000,Ready_to_move,Resale,Apartment,,,
1167,1400.0,3,3.0,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.0,19000000,Ready_to_move,Resale,Apartment,,,
1168,1400.0,3,3.0,Semi-Furnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment,"Alaknanda, Rudraprayag, Uttarakhand, 246174, India",30.2965383,79.1567896
1169,500.0,2,2.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,3300000,Ready_to_move,New_Property,Builder_Floor,,,
1170,700.0,2,2.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,3800000,Ready_to_move,New_Property,Builder_Floor,,,
1171,900.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,7000000,Ready_to_move,New_Property,Builder_Floor,,,
1172,1260.0,3,3.0,Semi-Furnished,Kalkaji,2.0,16500000,Ready_to_move,Resale,Builder_Floor,"Kalkaji, South East Delhi, Delhi, 110019, India",28.5370703,77.2618051
1173,950.0,3,2.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,8000000,Ready_to_move,New_Property,Apartment,,,
1174,405.0,1,1.0,Unfurnished,"DDA LIG Flat, Kalkaji",1.0,5600000,Ready_to_move,Resale,Builder_Floor,,,
1175,1800.0,2,2.0,Furnished,Kalkaji,1.0,21000000,Ready_to_move,Resale,Builder_Floor,"Kalkaji, South East Delhi, Delhi, 110019, India",28.5370703,77.2618051
1176,1300.0,3,3.0,Semi-Furnished,Kalkaji,2.0,21000000,Ready_to_move,Resale,Builder_Floor,"Kalkaji, South East Delhi, Delhi, 110019, India",28.5370703,77.2618051
1177,1000.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",2.0,8600000,Ready_to_move,New_Property,Apartment,,,
1178,900.0,3,2.0,Semi-Furnished,"Giri Nagar, KalkaJi",2.0,6600000,Ready_to_move,Resale,Apartment,"Giri Nagar, Kalkaji, South East Delhi, Delhi, India",28.54103445,77.264110927387
1179,1800.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",2.0,14000000,Ready_to_move,Resale,Builder_Floor,,,
1180,720.0,2,2.0,Unfurnished,"Govindpuri Extension, Kalkaji",2.0,4700000,Ready_to_move,Resale,Builder_Floor,,,
1181,1485.0,3,3.0,Unfurnished,"Rishi Apartment, Kalkaji",1.0,30000000,Ready_to_move,Resale,Apartment,,,
1182,1600.0,3,3.0,Semi-Furnished,Kalkaji,2.0,26000000,Ready_to_move,Resale,Builder_Floor,"Kalkaji, South East Delhi, Delhi, 110019, India",28.5370703,77.2618051
1183,1200.0,2,2.0,Furnished,"Deshbandhu Apartments, Kalkaji",2.0,18500000,Ready_to_move,Resale,Apartment,"Deshbandhu Apartments, Indraprastha Extension, Samaspur, East Delhi, Delhi, 110092, India",28.6225481,77.2886581667511
1184,900.0,2,2.0,Semi-Furnished,"Dda Janta Flats, Kalkaji",2.0,6500000,Ready_to_move,Resale,Apartment,,,
1185,900.0,2,2.0,Unfurnished,Kalkaji,2.0,15000000,Ready_to_move,Resale,Apartment,"Kalkaji, South East Delhi, Delhi, 110019, India",28.5370703,77.2618051
1186,800.0,2,2.0,Semi-Furnished,"Kalkaji super area 800 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 2 ownership Freehold 2 bhk flat for sale in kalkaji this is third floor with 2 bed room and bathrooms very peace full location and posh. The Summer Fields School is considered as among the best school of New Delhi and is located just beside to this property. Within the range of 4-5km, you will find some of the well-equipped hospitals which include AIMS Hospital and Moolchand Hospital.for more information about this flat please call me feel free. read more Contact Agent View Phone No. Share Feedback Agent Rose Estate 100+ Buyers Served",1.0,8000000,Ready_to_move,Resale,Builder_Floor,,,
1187,1150.0,2,3.0,Semi-Furnished,"Deshbandhu Apartments, Kalkaji",2.0,16100000,Ready_to_move,Resale,Apartment,"Deshbandhu Apartments, Indraprastha Extension, Samaspur, East Delhi, Delhi, 110092, India",28.6225481,77.2886581667511
1188,900.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,6800000,Ready_to_move,New_Property,Builder_Floor,,,
1189,1070.0,3,2.0,Furnished,Kalkaji Extention,1.0,6800000,Ready_to_move,Resale,Apartment,,,
1190,1050.0,2,2.0,Unfurnished,Kalkaji Extention,1.0,9000000,Ready_to_move,Resale,Apartment,,,
1191,1000.0,2,2.0,Semi-Furnished,"Kalkaji super area 1000 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Very beautiful 3 bedroom with attached washroom , drawing dining , modular kitchen , ac , servant room , power backup, powder room, separate underground and overhead water tanks, walking distance to market , easy access to ring road . For more details and site visit please contact cosmo properties. read more Contact Agent View Phone No. Share Feedback Agent Zee Associates",1.0,18000000,Ready_to_move,Resale,Builder_Floor,,,
1192,1550.0,3,3.0,Unfurnished,"Mandakini Enclave Project, Kalkaji",2.0,27500000,Ready_to_move,Resale,Builder_Floor,,,
1193,1300.0,3,2.0,Unfurnished,"Deshbandhu Apartments, Kalkaji carpet area 1300 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road society Deshbandhu Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Third Floor with terrace 3 bhk builder floor apartment with 2 attached bathrooms located in kalkaji Deshbandu apartment . all water and electrical connections installed, very spacious drawing room , 2 balconies in front and rear each dedicated parking spot for 1 car. extra parking space available for additional cars, Immediately for sale , read more Contact Agent View Phone No. Share Feedback Agent Bhawani Realtors",1.0,13500000,Ready_to_move,Resale,Apartment,,,
1194,810.0,2,2.0,Semi-Furnished,Kalkaji,1.0,14000000,Ready_to_move,New_Property,Builder_Floor,"Kalkaji, South East Delhi, Delhi, 110019, India",28.5370703,77.2618051
1195,900.0,2,2.0,Furnished,Kalkaji,1.0,9000000,Ready_to_move,Resale,Builder_Floor,"Kalkaji, South East Delhi, Delhi, 110019, India",28.5370703,77.2618051
1196,1200.0,2,2.0,Unfurnished,"Deshbandhu Apartments, Kalkaji",1.0,16000000,Ready_to_move,Resale,Apartment,"Deshbandhu Apartments, Indraprastha Extension, Samaspur, East Delhi, Delhi, 110092, India",28.6225481,77.2886581667511
1197,1000.0,2,3.0,Semi-Furnished,Kalkaji Extention,1.0,11000000,Ready_to_move,Resale,Apartment,,,
1198,720.0,2,2.0,Unfurnished,"Govindpuri Extension, Kalkaji",1.0,5500000,Almost_ready,New_Property,Builder_Floor,,,
1199,2520.0,3,3.0,Unfurnished,Hauz Khas,,47500000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1200,1700.0,3,4.0,Unfurnished,Hauz Khas,2.0,45000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1201,1800.0,3,3.0,Semi-Furnished,Hauz Khas,2.0,43500000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1202,6000.0,5,5.0,Semi-Furnished,"Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas",3.0,180000000,Ready_to_move,New_Property,Apartment,,,
1203,1800.0,4,4.0,Semi-Furnished,Hauz Khas,2.0,80000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1204,2000.0,3,3.0,Unfurnished,"Sarva Priya Apartment, Hauz Khas",2.0,37500000,Ready_to_move,Resale,Apartment,,,
1205,2066.0,4,4.0,Unfurnished,Hauz Khas,2.0,60000000,Almost_ready,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1206,2050.0,3,3.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.0,71000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1207,1100.0,3,3.0,Unfurnished,"Safdarjung Development Area, Hauz Khas",2.0,18500000,Ready_to_move,Resale,Apartment,"Hauz Khas, Aurobindo Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110016, India",28.5529,77.2047179
1208,4500.0,4,4.0,Semi-Furnished,Hauz Khas,2.0,70000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1209,4500.0,4,5.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.0,85000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1210,6500.0,4,5.0,Unfurnished,"Mayfair garden, Hauz Khas",3.0,190000000,Ready_to_move,New_Property,Builder_Floor,,,
1211,4350.0,4,6.0,Semi-Furnished,"Orchid Metropolis, Hauz Khas",2.0,135000000,Ready_to_move,New_Property,Apartment,,,
1212,1750.0,3,3.0,Unfurnished,Hauz Khas,2.0,35000000,Ready_to_move,Resale,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1213,3600.0,4,4.0,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",2.0,65000000,Almost_ready,New_Property,Builder_Floor,"Hauz Khas, Aurobindo Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110016, India",28.5529,77.2047179
1214,1200.0,2,2.0,Furnished,"Hauz Khas Enclave, Hauz Khas",1.0,27500000,Ready_to_move,Resale,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1215,1500.0,3,4.0,Unfurnished,Hauz Khas,2.0,45000000,Ready_to_move,Resale,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1216,2250.0,4,4.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",3.0,100000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1217,1800.0,3,4.0,Semi-Furnished,Hauz Khas,2.0,47000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1218,1600.0,3,4.0,Semi-Furnished,Hauz Khas,2.0,27500000,Ready_to_move,Resale,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1219,2800.0,4,5.0,Semi-Furnished,Hauz Khas,3.0,70000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1220,1700.0,3,3.0,Semi-Furnished,"Sarva Priya Apartment, Hauz Khas carpet area 1700 sqft status Ready to Move floor 1 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park society Sarva Priya Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold desperarte sale ,its clear tile, proper cross ventilation ,proper an matter for one week ,crystle sunlight found, and air,ICIC BANK LOAN APPROVAL, good to see , have lucky chance to get such a reraly rare property read more Contact Agent View Phone No. Share Feedback Agent New Capital Properties 1000+ Buyers Served",1.0,36500000,Ready_to_move,Resale,Apartment,,,
1221,2400.0,4,5.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",1.0,65000000,Ready_to_move,Resale,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1222,1980.0,3,4.0,Unfurnished,"Sarva Priya Apartment, Hauz Khas",1.0,35000000,Almost_ready,New_Property,Apartment,,,
1223,2100.0,4,5.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",1.0,56000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1224,5400.0,4,4.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",2.0,110000000,Ready_to_move,Resale,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1225,1250.0,3,3.0,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1.0,24000000,Ready_to_move,Resale,Builder_Floor,"Hauz Khas, Aurobindo Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110016, India",28.5529,77.2047179
1226,2300.0,4,4.0,Semi-Furnished,Hauz Khas,1.0,102500000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1227,2700.0,4,4.0,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.0,100000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Sri Krishna Chaitanya Mahaprabhu Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110017, India",28.5442564,77.2067072
1228,1450.0,3,3.0,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1.0,45000000,Ready_to_move,New_Property,Builder_Floor,"Hauz Khas, Aurobindo Marg, Hauz Khas, Saidulajaib Extension, South Delhi, Delhi, 110016, India",28.5529,77.2047179
1229,2097.0,3,3.0,Unfurnished,Chittaranjan Park,,29000000,Ready_to_move,Resale,Builder_Floor,"Chittaranjan Park, South East Delhi, Delhi, India",28.5387523,77.2492493451557
1230,1250.0,3,3.0,Semi-Furnished,"Arya Chittaranjan Park, Chittaranjan Park",1.0,25500000,Almost_ready,New_Property,Builder_Floor,,,
1231,1600.0,3,3.0,Semi-Furnished,Chittaranjan Park,2.0,33500000,Ready_to_move,New_Property,Builder_Floor,"Chittaranjan Park, South East Delhi, Delhi, India",28.5387523,77.2492493451557
1232,2600.0,4,5.0,Semi-Furnished,Chittaranjan Park,3.0,62500000,Ready_to_move,New_Property,Builder_Floor,"Chittaranjan Park, South East Delhi, Delhi, India",28.5387523,77.2492493451557
